#EN          DATA        DATA-ERR    
#EV          B           B           
5.4344e+04  4.7239e+00  1.9942e-01  
5.4362e+04  5.1430e+00  2.0253e-01  
5.4379e+04  5.4061e+00  2.0696e-01  
5.4397e+04  6.3350e+00  2.2476e-01  
5.4414e+04  6.6434e+00  2.3383e-01  
5.4432e+04  6.6257e+00  2.2767e-01  
5.4449e+04  5.7400e+00  2.1475e-01  
5.4467e+04  5.1460e+00  2.0198e-01  
5.4484e+04  4.7314e+00  1.9669e-01  
5.4502e+04  4.1953e+00  1.8674e-01  
5.4519e+04  3.8935e+00  1.8533e-01  
5.4537e+04  3.7804e+00  1.8179e-01  
5.4563e+04  3.3120e+00  1.2617e-01  
5.4599e+04  3.0274e+00  1.2355e-01  
5.4634e+04  2.5867e+00  1.2064e-01  
5.4669e+04  2.8269e+00  1.2119e-01  
5.4704e+04  3.6766e+00  1.2922e-01  
5.4740e+04  5.0412e+00  1.4177e-01  
5.4775e+04  6.7573e+00  1.6200e-01  
5.4810e+04  7.9250e+00  1.7643e-01  
5.4846e+04  9.8670e+00  2.1168e-01  
5.4881e+04  1.2571e+01  2.7534e-01  
5.4917e+04  1.6635e+01  4.1530e-01  
5.4952e+04  2.2395e+01  7.5763e-01  
5.4988e+04  2.1636e+01  6.8619e-01  
5.5023e+04  2.3977e+01  8.9454e-01  
5.5059e+04  2.0220e+01  5.9355e-01  
5.5094e+04  1.8708e+01  5.0535e-01  
5.5139e+04  1.7767e+01  3.6869e-01  
5.5193e+04  1.6606e+01  3.2757e-01  
5.5246e+04  1.7933e+01  3.7637e-01  
5.5300e+04  1.7661e+01  3.5654e-01  
5.5354e+04  1.7657e+01  3.5314e-01  
5.5408e+04  1.8611e+01  3.9005e-01  
5.5462e+04  1.9281e+01  4.0728e-01  
5.5516e+04  1.8497e+01  3.6981e-01  
5.5570e+04  1.7823e+01  3.4158e-01  
5.5624e+04  1.6500e+01  2.9636e-01  
5.5678e+04  1.5237e+01  2.5410e-01  
5.5733e+04  1.4366e+01  2.3512e-01  
5.5787e+04  1.4280e+01  2.3198e-01  
5.5842e+04  1.2763e+01  1.9927e-01  
5.5896e+04  1.1583e+01  1.7690e-01  
5.5951e+04  1.0970e+01  1.6899e-01  
5.6006e+04  1.0221e+01  1.5746e-01  
5.6061e+04  9.4775e+00  1.4785e-01  
5.6116e+04  8.7323e+00  1.3881e-01  
5.6171e+04  7.9433e+00  1.3088e-01  
5.6208e+04  7.4307e+00  2.1719e-01  
5.6226e+04  7.5402e+00  2.2312e-01  
5.6244e+04  7.2340e+00  2.1595e-01  
5.6263e+04  7.7830e+00  2.2612e-01  
5.6281e+04  8.4240e+00  2.3897e-01  
5.6300e+04  9.4843e+00  2.6169e-01  
5.6318e+04  1.0433e+01  2.8632e-01  
5.6336e+04  1.3353e+01  3.8570e-01  
5.6355e+04  1.7027e+01  5.4980e-01  
5.6373e+04  2.0618e+01  8.1783e-01  
5.6392e+04  2.3450e+01  1.1072e+00  
5.6410e+04  2.4017e+01  1.1751e+00  
5.6429e+04  2.3792e+01  1.1398e+00  
5.6447e+04  1.8543e+01  6.5987e-01  
5.6466e+04  1.6987e+01  5.6550e-01  
5.6484e+04  1.6604e+01  5.3986e-01  
5.6503e+04  1.4664e+01  4.4750e-01  
5.6530e+04  1.4445e+01  3.1218e-01  
5.6568e+04  1.2659e+01  2.5896e-01  
5.6614e+04  1.2031e+01  2.0178e-01  
5.6670e+04  1.1134e+01  1.8186e-01  
5.6726e+04  1.0485e+01  1.7323e-01  
5.6781e+04  9.7641e+00  1.6079e-01  
5.6837e+04  9.4109e+00  1.5524e-01  
5.6894e+04  9.2032e+00  1.5370e-01  
5.6950e+04  8.6150e+00  1.4658e-01  
5.7006e+04  8.4571e+00  1.4479e-01  
5.7044e+04  8.1855e+00  2.4606e-01  
5.7062e+04  8.3446e+00  2.5051e-01  
5.7081e+04  8.1438e+00  2.4542e-01  
5.7100e+04  8.7234e+00  2.5428e-01  
5.7119e+04  9.1259e+00  2.6359e-01  
5.7138e+04  1.0368e+01  2.9991e-01  
5.7156e+04  9.8715e+00  2.8482e-01  
5.7175e+04  1.0342e+01  2.9678e-01  
5.7194e+04  1.0828e+01  3.0551e-01  
5.7213e+04  9.6889e+00  2.8513e-01  
5.7232e+04  9.4099e+00  2.8228e-01  
5.7251e+04  9.2368e+00  2.6903e-01  
5.7270e+04  8.8741e+00  2.5781e-01  
5.7289e+04  8.3414e+00  2.4874e-01  
5.7307e+04  8.0585e+00  2.4335e-01  
5.7326e+04  7.6928e+00  2.3766e-01  
5.7345e+04  7.1419e+00  2.2681e-01  
5.7364e+04  7.0563e+00  2.2877e-01  
5.7383e+04  7.5762e+00  2.3179e-01  
5.7402e+04  7.1449e+00  2.2915e-01  
5.7421e+04  7.0848e+00  2.2260e-01  
5.7440e+04  7.0397e+00  2.2507e-01  
5.7459e+04  6.7885e+00  2.2108e-01  
5.7478e+04  6.1847e+00  2.1162e-01  
5.7497e+04  6.2406e+00  2.1479e-01  
5.7516e+04  6.3671e+00  2.1526e-01  
5.7535e+04  6.5517e+00  2.1183e-01  
5.7554e+04  6.8125e+00  2.2075e-01  
5.7573e+04  6.4932e+00  2.1646e-01  
5.7592e+04  6.5180e+00  2.1579e-01  
5.7621e+04  6.6412e+00  1.5337e-01  
5.7659e+04  7.9016e+00  1.6955e-01  
5.7697e+04  9.0796e+00  1.8742e-01  
5.7735e+04  9.2574e+00  1.9095e-01  
5.7774e+04  1.0776e+01  2.2214e-01  
5.7812e+04  1.1399e+01  2.3729e-01  
5.7850e+04  1.1197e+01  2.3343e-01  
5.7889e+04  1.1340e+01  2.3039e-01  
5.7927e+04  1.0482e+01  2.1936e-01  
5.7966e+04  9.9393e+00  2.0543e-01  
5.8004e+04  9.4038e+00  1.9391e-01  
5.8043e+04  8.4978e+00  1.8222e-01  
5.8081e+04  8.2964e+00  1.7660e-01  
5.8120e+04  7.6345e+00  1.6437e-01  
5.8159e+04  6.8007e+00  1.5602e-01  
5.8188e+04  6.7218e+00  2.1861e-01  
5.8207e+04  6.7747e+00  2.2134e-01  
5.8226e+04  6.8106e+00  2.1830e-01  
5.8246e+04  6.2718e+00  2.0885e-01  
5.8265e+04  6.3207e+00  2.0810e-01  
5.8284e+04  6.0643e+00  2.0833e-01  
5.8304e+04  6.0447e+00  2.0646e-01  
5.8323e+04  5.5825e+00  2.0069e-01  
5.8343e+04  5.5828e+00  1.9857e-01  
5.8362e+04  5.8597e+00  2.0445e-01  
5.8382e+04  6.4973e+00  2.1346e-01  
5.8401e+04  7.3533e+00  2.2801e-01  
5.8420e+04  8.2524e+00  2.5034e-01  
5.8440e+04  1.0496e+01  3.1105e-01  
5.8459e+04  1.1672e+01  3.5125e-01  
5.8479e+04  1.4694e+01  4.6273e-01  
5.8498e+04  1.5076e+01  4.9032e-01  
5.8518e+04  1.5672e+01  5.0524e-01  
5.8537e+04  1.3546e+01  4.2591e-01  
5.8557e+04  1.2022e+01  3.5748e-01  
5.8577e+04  1.0838e+01  3.2132e-01  
5.8596e+04  1.0177e+01  2.9746e-01  
5.8616e+04  9.1160e+00  2.6726e-01  
5.8635e+04  8.6242e+00  2.5892e-01  
5.8655e+04  8.5526e+00  2.5728e-01  
5.8674e+04  8.0420e+00  2.4203e-01  
5.8694e+04  8.2438e+00  2.4628e-01  
5.8714e+04  7.4412e+00  2.3622e-01  
5.8733e+04  7.5012e+00  2.3638e-01  
5.8763e+04  7.5527e+00  1.6618e-01  
5.8802e+04  7.3140e+00  1.6302e-01  
5.8841e+04  7.1680e+00  1.6139e-01  
5.8881e+04  6.7679e+00  1.5400e-01  
5.8920e+04  6.2530e+00  1.4834e-01  
5.8960e+04  5.7533e+00  1.4375e-01  
5.8989e+04  5.5438e+00  1.9773e-01  
5.9009e+04  5.5812e+00  1.9973e-01  
5.9029e+04  4.9708e+00  1.8893e-01  
5.9048e+04  5.1458e+00  1.9645e-01  
5.9068e+04  4.7138e+00  1.9406e-01  
5.9088e+04  5.2714e+00  2.0048e-01  
5.9108e+04  5.8601e+00  2.0399e-01  
5.9128e+04  6.5546e+00  2.2122e-01  
5.9148e+04  7.6197e+00  2.3926e-01  
5.9167e+04  9.7021e+00  2.8282e-01  
5.9187e+04  1.0340e+01  3.0289e-01  
5.9207e+04  9.6549e+00  2.8719e-01  
5.9227e+04  8.7198e+00  2.6804e-01  
5.9247e+04  8.3263e+00  2.5426e-01  
5.9267e+04  8.0806e+00  2.4769e-01  
5.9287e+04  7.3933e+00  2.3272e-01  
5.9307e+04  7.0380e+00  2.2692e-01  
5.9336e+04  6.5848e+00  1.5545e-01  
5.9376e+04  6.0150e+00  1.4813e-01  
5.9406e+04  5.7154e+00  2.0192e-01  
5.9426e+04  5.5540e+00  2.0263e-01  
5.9446e+04  6.0090e+00  2.1070e-01  
5.9466e+04  6.4551e+00  2.1631e-01  
5.9486e+04  7.5221e+00  2.3139e-01  
5.9506e+04  8.5979e+00  2.6117e-01  
5.9526e+04  9.7805e+00  2.8347e-01  
5.9546e+04  9.5244e+00  2.8055e-01  
5.9566e+04  8.8061e+00  2.6088e-01  
5.9586e+04  8.0131e+00  2.4252e-01  
5.9606e+04  7.6677e+00  2.3856e-01  
5.9626e+04  7.3105e+00  2.3274e-01  
5.9646e+04  6.9798e+00  2.2540e-01  
5.9667e+04  6.9374e+00  2.2104e-01  
5.9687e+04  6.9108e+00  2.2004e-01  
5.9707e+04  6.5638e+00  2.1397e-01  
5.9727e+04  6.0144e+00  2.1197e-01  
5.9747e+04  6.0509e+00  2.0659e-01  
5.9767e+04  6.3986e+00  2.1303e-01  
5.9787e+04  5.7798e+00  2.0197e-01  
5.9808e+04  5.7709e+00  2.0400e-01  
5.9828e+04  5.7852e+00  2.0153e-01  
5.9848e+04  5.5448e+00  1.9960e-01  
5.9868e+04  5.3173e+00  1.9984e-01  
5.9888e+04  5.5463e+00  1.9920e-01  
5.9908e+04  5.3782e+00  1.9640e-01  
5.9929e+04  5.7978e+00  2.0543e-01  
5.9949e+04  6.6156e+00  2.1887e-01  
5.9969e+04  7.3339e+00  2.3263e-01  
5.9989e+04  8.2903e+00  2.5054e-01  
6.0010e+04  7.7330e+00  2.3875e-01  
6.0030e+04  7.1521e+00  2.2720e-01  
6.0050e+04  6.6095e+00  2.1835e-01  
6.0071e+04  6.6976e+00  2.2046e-01  
6.0091e+04  6.3207e+00  2.1148e-01  
6.0111e+04  6.3149e+00  2.1218e-01  
6.0131e+04  5.7239e+00  2.0544e-01  
6.0152e+04  5.9512e+00  2.0466e-01  
6.0182e+04  5.8412e+00  1.4478e-01  
6.0223e+04  6.0321e+00  1.4701e-01  
6.0254e+04  5.9241e+00  2.0439e-01  
6.0274e+04  5.6296e+00  2.0261e-01  
6.0294e+04  6.4719e+00  2.1064e-01  
6.0315e+04  5.5968e+00  2.0451e-01  
6.0335e+04  6.2586e+00  2.0928e-01  
6.0356e+04  6.1493e+00  2.0834e-01  
6.0376e+04  5.9681e+00  2.1051e-01  
6.0397e+04  5.7830e+00  2.0930e-01  
6.0417e+04  6.0097e+00  2.0347e-01  
6.0438e+04  6.3077e+00  2.0901e-01  
6.0458e+04  6.2005e+00  2.1042e-01  
6.0479e+04  7.0108e+00  2.2109e-01  
6.0499e+04  6.5210e+00  2.1816e-01  
6.0520e+04  6.4064e+00  2.1456e-01  
6.0540e+04  5.8493e+00  2.0799e-01  
6.0561e+04  5.5673e+00  1.9679e-01  
6.0581e+04  5.4836e+00  1.9717e-01  
6.0602e+04  5.8022e+00  2.0343e-01  
6.0622e+04  5.7997e+00  2.0094e-01  
6.0643e+04  5.7467e+00  2.0250e-01  
6.0664e+04  5.5562e+00  2.0480e-01  
6.0684e+04  5.6505e+00  2.0142e-01  
6.0705e+04  5.1110e+00  1.9507e-01  
6.0725e+04  5.0554e+00  1.9192e-01  
6.0746e+04  5.0016e+00  1.9192e-01  
6.0767e+04  5.0771e+00  1.9213e-01  
6.0787e+04  4.8342e+00  1.9221e-01  
6.0829e+04  4.8154e+00  1.0973e-01  
6.0891e+04  4.9156e+00  1.1122e-01  
6.0953e+04  4.6806e+00  1.0838e-01  
6.0995e+04  4.3081e+00  1.8386e-01  
6.1015e+04  4.7529e+00  1.9045e-01  
6.1036e+04  4.4086e+00  1.8319e-01  
6.1057e+04  4.3595e+00  1.8324e-01  
6.1078e+04  4.1948e+00  1.8295e-01  
6.1099e+04  4.7091e+00  1.8714e-01  
6.1119e+04  5.0560e+00  1.8972e-01  
6.1140e+04  5.2769e+00  1.9725e-01  
6.1161e+04  5.2842e+00  2.0296e-01  
6.1182e+04  5.5076e+00  2.0047e-01  
6.1203e+04  5.7042e+00  2.0035e-01  
6.1224e+04  5.0207e+00  1.9117e-01  
6.1245e+04  5.0103e+00  1.9057e-01  
6.1265e+04  4.9614e+00  1.9100e-01  
6.1286e+04  4.6750e+00  1.8535e-01  
6.1307e+04  4.4576e+00  1.8432e-01  
6.1328e+04  4.4803e+00  1.8389e-01  
6.1349e+04  4.3928e+00  1.8183e-01  
6.1381e+04  4.5687e+00  1.2963e-01  
6.1423e+04  4.3833e+00  1.2771e-01  
6.1465e+04  4.5064e+00  1.3015e-01  
6.1507e+04  4.2620e+00  1.2811e-01  
6.1549e+04  4.6178e+00  1.3118e-01  
6.1591e+04  4.3188e+00  1.2753e-01  
6.1633e+04  4.1235e+00  1.2723e-01  
6.1675e+04  4.0358e+00  1.2494e-01  
6.1717e+04  3.9960e+00  1.2645e-01  
6.1760e+04  4.0095e+00  1.2728e-01  
6.1802e+04  4.0323e+00  1.2546e-01  
6.1844e+04  4.0758e+00  1.2756e-01  
6.1887e+04  4.6898e+00  1.3272e-01  
6.1929e+04  4.7966e+00  1.3423e-01  
6.1972e+04  5.9779e+00  1.4521e-01  
6.2004e+04  6.5534e+00  2.1888e-01  
6.2025e+04  7.0300e+00  2.2476e-01  
6.2046e+04  8.0528e+00  2.4537e-01  
6.2068e+04  7.9548e+00  2.4986e-01  
6.2089e+04  9.1871e+00  2.6671e-01  
6.2110e+04  8.8393e+00  2.6008e-01  
6.2132e+04  8.7236e+00  2.6027e-01  
6.2153e+04  8.3970e+00  2.4797e-01  
6.2174e+04  7.4725e+00  2.3641e-01  
6.2196e+04  7.3202e+00  2.3204e-01  
6.2217e+04  7.6062e+00  2.3717e-01  
6.2239e+04  7.6397e+00  2.3626e-01  
6.2260e+04  7.1850e+00  2.2942e-01  
6.2281e+04  6.9917e+00  2.2704e-01  
6.2303e+04  7.1095e+00  2.3049e-01  
6.2324e+04  6.8735e+00  2.1896e-01  
6.2346e+04  6.5539e+00  2.1962e-01  
6.2367e+04  7.5911e+00  2.4027e-01  
6.2389e+04  8.1384e+00  2.4467e-01  
6.2410e+04  7.8113e+00  2.4120e-01  
6.2432e+04  7.4820e+00  2.3280e-01  
6.2453e+04  6.7085e+00  2.2005e-01  
6.2475e+04  5.9806e+00  2.0811e-01  
6.2496e+04  5.4488e+00  2.0252e-01  
6.2518e+04  5.3099e+00  1.9611e-01  
6.2539e+04  4.9342e+00  1.9430e-01  
6.2561e+04  4.9893e+00  1.9064e-01  
6.2583e+04  5.2621e+00  1.9304e-01  
6.2604e+04  5.0145e+00  1.9116e-01  
6.2626e+04  4.5725e+00  1.8577e-01  
6.2647e+04  4.6862e+00  1.8903e-01  
6.2669e+04  5.0704e+00  1.9114e-01  
6.2691e+04  4.9276e+00  1.9115e-01  
6.2712e+04  5.3128e+00  1.9476e-01  
6.2734e+04  4.9252e+00  1.8919e-01  
6.2756e+04  4.6661e+00  1.8728e-01  
6.2777e+04  4.4278e+00  1.8341e-01  
6.2799e+04  4.1620e+00  1.8078e-01  
6.2821e+04  3.9109e+00  1.7742e-01  
6.2842e+04  3.6849e+00  1.7672e-01  
6.2864e+04  3.5921e+00  1.7424e-01  
6.2886e+04  3.8204e+00  1.7419e-01  
6.2908e+04  3.6711e+00  1.6993e-01  
6.2929e+04  3.4899e+00  1.7191e-01  
6.2951e+04  3.3300e+00  1.7327e-01  
6.2973e+04  2.9564e+00  1.6972e-01  
6.2995e+04  2.9387e+00  1.6749e-01  
6.3017e+04  3.0749e+00  1.6701e-01  
6.3038e+04  3.3288e+00  1.6722e-01  
6.3060e+04  2.9904e+00  1.6629e-01  
6.3082e+04  2.7119e+00  1.6354e-01  
6.3104e+04  2.5990e+00  1.5832e-01  
6.3126e+04  2.6105e+00  1.5689e-01  
6.3148e+04  2.4537e+00  1.5983e-01  
6.3170e+04  3.1420e+00  1.6533e-01  
6.3191e+04  3.0713e+00  1.7106e-01  
6.3213e+04  3.9143e+00  1.7877e-01  
6.3235e+04  5.5801e+00  2.0107e-01  
6.3257e+04  7.1707e+00  2.2891e-01  
6.3279e+04  9.7704e+00  2.8277e-01  
6.3301e+04  1.1201e+01  3.2596e-01  
6.3323e+04  1.1851e+01  3.5294e-01  
6.3345e+04  1.1148e+01  3.2761e-01  
6.3367e+04  9.6603e+00  2.8057e-01  
6.3389e+04  8.4733e+00  2.5628e-01  
6.3411e+04  7.6638e+00  2.3477e-01  
6.3433e+04  7.1029e+00  2.2609e-01  
6.3455e+04  6.4691e+00  2.1307e-01  
6.3477e+04  5.8882e+00  2.0184e-01  
6.3510e+04  5.4411e+00  1.3984e-01  
6.3554e+04  4.8686e+00  1.3489e-01  
6.3599e+04  4.6113e+00  1.3290e-01  
6.3643e+04  4.7030e+00  1.3175e-01  
6.3687e+04  4.4842e+00  1.3063e-01  
6.3743e+04  4.0042e+00  1.0262e-01  
6.3809e+04  3.6889e+00  1.0110e-01  
6.3876e+04  3.3982e+00  9.9068e-02  
6.3943e+04  3.4005e+00  9.8306e-02  
6.4010e+04  3.2270e+00  9.6612e-02  
6.4077e+04  3.0232e+00  9.6154e-02  
6.4144e+04  2.7280e+00  9.3677e-02  
6.4211e+04  2.5947e+00  9.2573e-02  
6.4256e+04  2.3901e+00  1.6171e-01  
6.4278e+04  2.3552e+00  1.5982e-01  
6.4301e+04  2.0390e+00  1.6080e-01  
6.4323e+04  2.4242e+00  1.5951e-01  
6.4346e+04  2.3470e+00  1.5894e-01  
6.4368e+04  2.4461e+00  1.5994e-01  
6.4391e+04  2.6343e+00  1.6132e-01  
6.4413e+04  2.9975e+00  1.6837e-01  
6.4436e+04  3.9700e+00  1.7661e-01  
6.4459e+04  4.9502e+00  1.8712e-01  
6.4481e+04  5.8950e+00  2.0357e-01  
6.4504e+04  7.1079e+00  2.2431e-01  
6.4526e+04  7.8045e+00  2.3988e-01  
6.4549e+04  7.4315e+00  2.3443e-01  
6.4572e+04  6.9033e+00  2.2047e-01  
6.4594e+04  6.1794e+00  2.0832e-01  
6.4617e+04  5.7391e+00  1.9847e-01  
6.4639e+04  4.7359e+00  1.8818e-01  
6.4662e+04  4.4965e+00  1.7762e-01  
6.4685e+04  4.3057e+00  1.8144e-01  
6.4707e+04  3.5958e+00  1.7461e-01  
6.4730e+04  3.9513e+00  1.7521e-01  
6.4753e+04  3.4552e+00  1.7276e-01  
6.4776e+04  3.5095e+00  1.7408e-01  
6.4798e+04  3.4949e+00  1.7233e-01  
6.4821e+04  3.9110e+00  1.7597e-01  
6.4844e+04  4.5183e+00  1.7996e-01  
6.4867e+04  4.7504e+00  1.8296e-01  
6.4889e+04  5.1472e+00  1.9435e-01  
6.4912e+04  5.9111e+00  2.0581e-01  
6.4935e+04  6.7238e+00  2.1939e-01  
6.4958e+04  8.8862e+00  2.5582e-01  
6.4981e+04  9.5624e+00  2.7732e-01  
6.5004e+04  1.0875e+01  3.0780e-01  
6.5026e+04  1.2007e+01  3.4830e-01  
6.5049e+04  1.2331e+01  3.6039e-01  
6.5072e+04  1.2242e+01  3.5486e-01  
6.5095e+04  1.1815e+01  3.4543e-01  
6.5118e+04  1.1170e+01  3.2286e-01  
6.5141e+04  1.1146e+01  3.2019e-01  
6.5164e+04  1.0237e+01  2.9619e-01  
6.5187e+04  1.0090e+01  2.9368e-01  
6.5210e+04  1.0250e+01  3.0266e-01  
6.5233e+04  9.4080e+00  2.7545e-01  
6.5256e+04  9.1847e+00  2.6625e-01  
6.5279e+04  9.2072e+00  2.6396e-01  
6.5302e+04  9.6231e+00  2.7874e-01  
6.5325e+04  1.0484e+01  2.9841e-01  
6.5348e+04  1.1516e+01  3.3493e-01  
6.5371e+04  1.3583e+01  4.0415e-01  
6.5394e+04  1.4251e+01  4.3430e-01  
6.5417e+04  1.4346e+01  4.3406e-01  
6.5440e+04  1.2388e+01  3.6951e-01  
6.5463e+04  1.0817e+01  3.1355e-01  
6.5486e+04  1.0773e+01  3.0755e-01  
6.5509e+04  1.0695e+01  3.1275e-01  
6.5532e+04  1.0143e+01  2.8945e-01  
6.5555e+04  9.5074e+00  2.7296e-01  
6.5579e+04  8.4931e+00  2.5501e-01  
6.5602e+04  7.8110e+00  2.3802e-01  
6.5625e+04  7.6068e+00  2.3682e-01  
6.5648e+04  7.3297e+00  2.2964e-01  
6.5671e+04  7.0035e+00  2.1986e-01  
6.5695e+04  6.7185e+00  2.1289e-01  
6.5718e+04  6.8225e+00  2.1354e-01  
6.5741e+04  5.9718e+00  1.9849e-01  
6.5764e+04  6.2150e+00  2.0559e-01  
6.5787e+04  5.7251e+00  1.9577e-01  
6.5811e+04  5.5643e+00  1.9220e-01  
6.5834e+04  5.4812e+00  1.9329e-01  
6.5857e+04  4.8915e+00  1.8794e-01  
6.5881e+04  5.3032e+00  1.8776e-01  
6.5904e+04  5.0684e+00  1.8591e-01  
6.5927e+04  4.4885e+00  1.8566e-01  
6.5951e+04  4.2603e+00  1.8439e-01  
6.5974e+04  4.1417e+00  1.8444e-01  
6.5997e+04  4.3532e+00  1.8902e-01  
6.6021e+04  4.3859e+00  1.8984e-01  
6.6044e+04  4.4306e+00  1.8626e-01  
6.6068e+04  3.7508e+00  1.8482e-01  
6.6091e+04  4.1595e+00  1.8462e-01  
6.6126e+04  4.3479e+00  1.3188e-01  
6.6173e+04  5.1376e+00  1.3896e-01  
6.6220e+04  6.4512e+00  1.5099e-01  
6.6267e+04  8.2896e+00  1.7813e-01  
6.6314e+04  1.0186e+01  2.1125e-01  
6.6361e+04  1.2360e+01  2.6129e-01  
6.6408e+04  1.2879e+01  2.7061e-01  
6.6456e+04  1.2022e+01  2.4929e-01  
6.6503e+04  1.1618e+01  2.4322e-01  
6.6550e+04  1.0793e+01  2.2947e-01  
6.6598e+04  9.9685e+00  2.0943e-01  
6.6645e+04  9.5695e+00  1.9882e-01  
6.6692e+04  8.3746e+00  1.7622e-01  
6.6740e+04  8.1966e+00  1.7190e-01  
6.6788e+04  7.3161e+00  1.6158e-01  
6.6835e+04  6.8899e+00  1.5481e-01  
6.6871e+04  7.0675e+00  2.1831e-01  
6.6895e+04  7.1354e+00  2.2462e-01  
6.6919e+04  8.2933e+00  2.4536e-01  
6.6942e+04  8.9056e+00  2.5983e-01  
6.6966e+04  9.5973e+00  2.7481e-01  
6.6990e+04  9.3395e+00  2.7188e-01  
6.7014e+04  8.5312e+00  2.5595e-01  
6.7038e+04  9.3701e+00  2.7018e-01  
6.7074e+04  9.6432e+00  1.9552e-01  
6.7122e+04  1.0572e+01  2.1574e-01  
6.7170e+04  1.2241e+01  2.5157e-01  
6.7218e+04  1.3131e+01  2.7584e-01  
6.7266e+04  1.2211e+01  2.4904e-01  
6.7314e+04  1.1354e+01  2.2972e-01  
6.7362e+04  1.0341e+01  2.0916e-01  
6.7411e+04  9.3524e+00  1.9177e-01  
6.7459e+04  8.7417e+00  1.8068e-01  
6.7507e+04  8.0412e+00  1.6996e-01  
6.7556e+04  7.4942e+00  1.6174e-01  
6.7604e+04  6.9768e+00  1.5734e-01  
6.7653e+04  6.8610e+00  1.5278e-01  
6.7701e+04  6.4590e+00  1.4563e-01  
6.7750e+04  6.1115e+00  1.4062e-01  
6.7798e+04  5.7668e+00  1.3828e-01  
6.7847e+04  5.6929e+00  1.4039e-01  
6.7896e+04  5.5324e+00  1.3714e-01  
6.7945e+04  5.4827e+00  1.3775e-01  
6.7981e+04  5.4471e+00  1.9364e-01  
6.8006e+04  5.5506e+00  1.9558e-01  
6.8030e+04  5.9267e+00  2.0164e-01  
6.8055e+04  6.6776e+00  2.1629e-01  
6.8079e+04  7.0262e+00  2.2053e-01  
6.8104e+04  7.8942e+00  2.3989e-01  
6.8128e+04  8.4855e+00  2.4920e-01  
6.8153e+04  9.0591e+00  2.5795e-01  
6.8177e+04  8.6754e+00  2.5541e-01  
6.8202e+04  7.9743e+00  2.4265e-01  
6.8226e+04  7.9183e+00  2.4161e-01  
6.8251e+04  7.3125e+00  2.2259e-01  
6.8276e+04  6.8763e+00  2.1702e-01  
6.8312e+04  6.8397e+00  1.5553e-01  
6.8362e+04  6.4866e+00  1.4968e-01  
6.8411e+04  6.1447e+00  1.4480e-01  
6.8460e+04  5.5536e+00  1.3830e-01  
6.8510e+04  5.3768e+00  1.3647e-01  
6.8559e+04  4.8643e+00  1.3244e-01  
6.8609e+04  5.0249e+00  1.3360e-01  
6.8658e+04  4.9373e+00  1.3206e-01  
6.8708e+04  4.9194e+00  1.3041e-01  
6.8758e+04  4.8001e+00  1.3033e-01  
6.8807e+04  4.4135e+00  1.2569e-01  
6.8857e+04  3.8052e+00  1.2157e-01  
6.8895e+04  4.0583e+00  1.7200e-01  
6.8920e+04  4.1824e+00  1.7537e-01  
6.8945e+04  4.8062e+00  1.8497e-01  
6.8969e+04  5.2289e+00  1.8995e-01  
6.8994e+04  5.8679e+00  1.9619e-01  
6.9019e+04  5.4728e+00  1.9751e-01  
6.9044e+04  5.0661e+00  1.8919e-01  
6.9069e+04  4.4056e+00  1.8273e-01  
6.9095e+04  4.5660e+00  1.8225e-01  
6.9120e+04  3.7888e+00  1.7359e-01  
6.9145e+04  3.6878e+00  1.7042e-01  
6.9170e+04  3.3211e+00  1.6844e-01  
6.9195e+04  3.4946e+00  1.6879e-01  
6.9220e+04  3.0891e+00  1.6486e-01  
6.9245e+04  3.4543e+00  1.6698e-01  
6.9270e+04  2.7242e+00  1.6136e-01  
6.9295e+04  2.7792e+00  1.6018e-01  
6.9333e+04  2.8328e+00  1.1332e-01  
6.9383e+04  3.0758e+00  1.1473e-01  
6.9434e+04  3.7202e+00  1.1989e-01  
6.9484e+04  4.8972e+00  1.3138e-01  
6.9535e+04  6.7575e+00  1.5011e-01  
6.9585e+04  8.4216e+00  1.7294e-01  
6.9636e+04  9.6469e+00  1.9509e-01  
6.9687e+04  1.1622e+01  2.3716e-01  
6.9738e+04  1.4666e+01  3.1259e-01  
6.9788e+04  1.3336e+01  2.7910e-01  
6.9839e+04  1.0395e+01  2.0994e-01  
6.9890e+04  9.3281e+00  1.8819e-01  
6.9941e+04  8.4324e+00  1.7543e-01  
6.9992e+04  7.5520e+00  1.6077e-01  
7.0043e+04  6.7548e+00  1.5157e-01  
7.0094e+04  6.1257e+00  1.4484e-01  
7.0146e+04  5.8146e+00  1.4257e-01  
7.0184e+04  5.7654e+00  1.9813e-01  
7.0210e+04  5.6610e+00  1.9668e-01  
7.0235e+04  5.8807e+00  1.9811e-01  
7.0261e+04  5.9822e+00  2.0076e-01  
7.0287e+04  5.6547e+00  1.9879e-01  
7.0312e+04  5.6157e+00  2.0035e-01  
7.0338e+04  5.6452e+00  1.9716e-01  
7.0364e+04  4.9245e+00  1.8469e-01  
7.0390e+04  4.9775e+00  1.8426e-01  
7.0415e+04  5.1881e+00  1.8626e-01  
7.0441e+04  5.0341e+00  1.8473e-01  
7.0467e+04  4.7516e+00  1.8539e-01  
7.0493e+04  4.4914e+00  1.8260e-01  
7.0518e+04  5.0136e+00  1.8650e-01  
7.0544e+04  5.0542e+00  1.8978e-01  
7.0570e+04  4.8816e+00  1.8946e-01  
